2369|645 LOCALIZACION ENTEL GPS|11|11|12|72|0|72|11|17|684|1|40|2|0|0|0|1|2|-2|-2|-2|0|-2|-2|30|-1|-2|25|-2|7|||||||||||||
2371|646 LOC ENTEL GPS ILIMITADO|11|11|12|72|0|72|11|17|685|1|40|2|0|0|0|1|2|-2|-2|-2|0|-2|-2|30|-1|-2|25|-2|7|||||||||||||
2373|Z_NoUso_137 T UNICA 40 + 30SMS|12|11|12|101|40|NA|11|11|686|1|40|1|0|0|0|1|1|-1|-1|-1|0|-2|-2|30|-1|-2|-1|-2|-1|||||||||||||
2385|647 LOCALIZACION ENTEL GPS|11|11|12|72|0|72|11|17|692|1|40|2|0|0|0|1|2|-2|-2|-2|0|-2|-2|30|-1|-2|25|-2|7|||||||||||||
2389|158 CUENTA CONTROLADA|12|13|12|105|400|20|11|16|694|1|10|1|0|0|0|1|1|1|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2399|328 AFINIDAD CTA CONTROLADA 2|12|13|12|105|0|30|11|16|699|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2401|329 AFINIDAD CTA CONTROLADA 3|12|13|12|105|0|30|11|16|700|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2403|330 AFINIDAD CTA CONTROLADA 4|12|13|12|105|0|10|11|16|701|1|40|1|0|0|0|1|1|2|2|2|0|-2|-2|30|-1|2|-1|1|-1|||||||||||||
2407|664 SMS DEALERS|11|11|12|72|0|75|11|17|703|1|40|2|0|0|0|1|2|-2|-2|-2|0|-2|-2|30|-1|-2|25|-2|-1|||||||||||||
2413|163 CTA CONTROLADA LIBRE 19250|12|13|12|105|0|10|11|16|706|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|23|2|50|1|17|0||||||||||||
2415|164 CTA CONTROLADA LIBRE 22000|12|13|12|105|0|10|11|16|707|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|23|2|50|1|17|0||||||||||||
2419|166 TARIFA UNICA 60|12|11|12|78|60|20|11|11|709|1|40|1|0|0|0|1|1|1|2|2|0|-2|-2|30|24|2|50|1|17|0||||||||||||
